Account_Id,Trans_Id,Age,Followers,NAME_CONTRACT_TYPE,GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,Label,results
183.79.250.251-10.42.0.211-443-47402-6,100221,29,2589,Cash loans,F,225000.0,684054.0,77494.5,630000.0,Commercial associate,Widow,1,1
172.217.12.193-10.42.0.211-443-51335-6,100224,32,1782,Cash loans,F,225000.0,1256400.0,36864.0,900000.0,Commercial associate,Married,0,0
180.149.153.68-10.42.0.211-80-55229-6,100225,47,1588,Cash loans,M,157500.0,720000.0,28552.5,720000.0,Commercial associate,Married,0,0
10.42.0.211-121.12.98.62-45489-80-6,100226,35,1588,Revolving loans,F,112500.0,270000.0,13500.0,270000.0,Working,Married,0,0
172.217.3.99-10.42.0.151-443-41857-6,100227,27,10625,Cash loans,M,292500.0,1024740.0,55719.0,900000.0,Working,Single / not married,0,0
10.42.0.211-106.11.30.199-37158-80-6,100228,29,1698,Cash loans,F,121500.0,1102500.0,32364.0,1102500.0,State servant,Married,0,0
10.42.0.211-64.71.142.95-57969-443-6,100229,36,1630,Cash loans,F,157500.0,544491.0,16047.0,454500.0,Working,Married,0,0
172.217.10.110-10.42.0.151-443-39545-6,100230,35,3000,Revolving loans,F,135000.0,405000.0,20250.0,405000.0,Working,Married,0,0
10.42.0.1-10.42.0.42-53-5595-17,100231,34,640,Cash loans,M,108000.0,912240.0,30276.0,787500.0,Commercial associate,Married,0,0
10.42.0.211-10.42.0.1-32923-53-17,100233,34,2018,Cash loans,F,216000.0,679671.0,28926.0,607500.0,Working,Married,1,1
10.42.0.1-10.42.0.42-53-45751-17,100234,39,840,Revolving loans,F,67500.0,180000.0,9000.0,180000.0,Working,Widow,1,1
172.217.11.10-10.42.0.151-443-59675-6,100235,26,840,Cash loans,F,135000.0,364896.0,19926.0,315000.0,Working,Married,1,1
172.217.10.66-10.42.0.211-443-41973-6,100236,30,1100,Cash loans,M,112500.0,312768.0,20353.5,270000.0,Working,Married,1,1
180.149.135.239-10.42.0.42-80-34206-6,100237,31,1565,Cash loans,F,144000.0,1288350.0,37800.0,1125000.0,Working,Civil marriage,0,0
220.243.219.55-10.42.0.211-80-58518-6,100238,44,1190,Cash loans,M,135000.0,781920.0,50148.0,675000.0,Commercial associate,Married,1,1
182.22.24.252-10.42.0.211-443-52444-6,100239,38,4160,Cash loans,F,225000.0,1483231.5,51687.0,1354500.0,Working,Married,1,1
8.8.8.8-10.42.0.42-53-48404-17,100240,40,1090,Cash loans,M,135000.0,590337.0,28530.0,477000.0,Working,Married,0,0
172.217.12.166-10.42.0.211-443-33500-6,100242,50,450,Cash loans,M,90000.0,101880.0,10827.0,90000.0,Working,Married,1,1
10.42.0.151-10.42.0.1-23926-53-17,100243,44,930,Cash loans,M,112500.0,161730.0,13833.0,135000.0,Working,Married,0,0
10.42.0.211-31.13.80.52-57396-443-6,100244,23,1090,Cash loans,M,247500.0,447768.0,35505.0,405000.0,Working,Married,1,1
183.79.250.123-10.42.0.211-443-33958-6,100246,36,250,Cash loans,F,135000.0,495216.0,26995.5,427500.0,Working,Married,1,1
8.0.6.4-8.6.0.1-0-0-0,100247,25,250,Cash loans,F,225000.0,402939.0,19381.5,306000.0,Working,Married,1,1
10.42.0.211-10.42.0.1-50366-53-17,100248,34,250,Cash loans,F,90000.0,808650.0,23643.0,675000.0,Pensioner,Civil marriage,1,1
10.42.0.211-10.42.0.1-19843-53-17,100249,28,525,Cash loans,F,67500.0,76410.0,4513.5,67500.0,Working,Married,1,1
162.208.22.39-10.42.0.151-443-46903-6,100250,30,600,Cash loans,F,72000.0,90000.0,6529.5,90000.0,Working,Married,1,1
10.42.0.151-64.71.142.120-45937-80-6,100251,35,1090,Cash loans,M,202500.0,270000.0,14134.5,270000.0,Working,Married,0,0
10.42.0.211-10.42.0.1-53439-53-17,100252,33,4000,Cash loans,F,225000.0,490495.5,50391.0,454500.0,Working,Married,0,0
10.42.0.1-10.42.0.42-53-42615-17,100254,30,1190,Cash loans,M,292500.0,1078200.0,34911.0,900000.0,Commercial associate,Married,1,1
205.204.101.182-10.42.0.211-443-36621-6,100255,27,650,Cash loans,M,315000.0,824544.0,52825.5,720000.0,Working,Single / not married,0,0
180.149.134.221-10.42.0.211-80-48136-6,100257,29,1350,Cash loans,F,90000.0,312768.0,16119.0,270000.0,Pensioner,Single / not married,0,0
10.42.0.151-112.80.248.187-40249-80-6,100258,43,292,Cash loans,F,135000.0,81000.0,9135.0,81000.0,Working,Civil marriage,0,0
172.217.6.234-10.42.0.151-443-49687-6,100259,28,2048,Cash loans,M,180000.0,427500.0,21955.5,427500.0,Pensioner,Married,0,0
10.42.0.211-64.71.142.124-36652-443-6,100260,31,2907,Cash loans,M,180000.0,180000.0,20488.5,180000.0,Working,Single / not married,0,0
172.217.10.238-10.42.0.211-443-36081-6,100261,43,7460,Cash loans,F,90000.0,522000.0,22243.5,522000.0,Commercial associate,Married,0,0
10.42.0.211-64.71.142.95-58498-443-6,100262,35,1090,Cash loans,M,315000.0,1575000.0,41548.5,1575000.0,Working,Married,0,0
10.42.0.211-23.21.51.186-57991-443-6,100263,35,5839,Cash loans,F,108000.0,585000.0,32665.5,585000.0,Pensioner,Widow,1,1
151.101.1.140-10.42.0.151-443-40609-6,100264,50,1902,Cash loans,F,121500.0,1215000.0,48186.0,1215000.0,Pensioner,Married,1,1
10.42.0.211-10.42.0.1-11660-53-17,100265,26,950,Cash loans,F,112500.0,723996.0,34960.5,585000.0,Commercial associate,Single / not married,1,1
172.217.7.8-10.42.0.42-443-54642-6,100266,32,3106,Cash loans,F,157500.0,1256400.0,36864.0,900000.0,Commercial associate,Widow,0,0
10.42.0.211-10.42.0.1-51006-53-17,100267,38,6180,Cash loans,M,225000.0,675000.0,17937.0,675000.0,Commercial associate,Married,1,1
172.217.7.131-10.42.0.151-80-60228-6,100268,22,4954,Cash loans,F,85500.0,225000.0,18040.5,225000.0,Working,Married,0,0
10.42.0.211-123.125.115.164-43489-443-6,100269,28,1370,Cash loans,M,180000.0,427450.5,23319.0,369000.0,Commercial associate,Married,1,1
172.217.3.110-10.42.0.211-443-59869-6,100270,37,1400,Revolving loans,F,90000.0,337500.0,16875.0,337500.0,Pensioner,Married,0,0
10.42.0.211-50.18.248.150-48367-443-6,100272,54,1305,Revolving loans,F,135000.0,180000.0,9000.0,180000.0,Working,Married,0,0
172.217.6.226-10.42.0.42-443-53419-6,100273,36,600,Cash loans,F,157500.0,1710000.0,66262.5,1710000.0,Working,Married,0,0
10.42.0.211-47.93.77.90-50696-80-6,100274,35,2833,Cash loans,M,308250.0,1305000.0,38281.5,1305000.0,Working,Civil marriage,1,1
180.149.138.197-10.42.0.42-80-45093-6,100275,39,3018,Cash loans,F,108000.0,646920.0,18670.5,540000.0,Pensioner,Widow,0,0
10.42.0.151-54.192.38.7-43586-443-6,100276,31,4165,Cash loans,F,135000.0,497520.0,39438.0,450000.0,Working,Married,0,0
10.42.0.211-52.179.153.195-46092-443-6,100277,38,2197,Cash loans,M,67500.0,364896.0,16200.0,315000.0,Pensioner,Married,0,0
10.42.0.211-10.42.0.1-53410-53-17,100279,28,640,Cash loans,M,180000.0,254700.0,16407.0,225000.0,Pensioner,Widow,1,1
10.42.0.211-108.168.177.2-37439-443-6,100281,26,1580,Cash loans,F,112500.0,675000.0,21906.0,675000.0,Commercial associate,Widow,1,1
172.217.12.195-10.42.0.151-443-59472-6,100282,29,693,Revolving loans,F,73341.0,135000.0,6750.0,135000.0,Commercial associate,Single / not married,0,0
151.101.1.140-10.42.0.211-443-42217-6,100283,30,1200,Cash loans,F,135000.0,747000.0,38268.0,747000.0,Commercial associate,Civil marriage,0,0
172.217.11.46-10.42.0.151-443-44993-6,100284,37,640,Cash loans,M,180000.0,675000.0,29862.0,675000.0,Working,Married,0,0
10.42.0.1-10.42.0.42-53-52013-17,100285,25,1574,Revolving loans,F,112500.0,180000.0,9000.0,180000.0,Working,Civil marriage,1,1
10.42.0.211-104.193.88.109-54709-80-6,100286,26,2246,Cash loans,M,121500.0,263686.5,17298.0,238500.0,Working,Married,0,0
172.217.12.174-10.42.0.151-443-39970-6,100287,31,3799,Cash loans,F,202500.0,225000.0,22383.0,225000.0,Pensioner,Married,0,0
216.58.217.99-10.42.0.211-80-49756-6,100288,38,6172,Cash loans,F,157500.0,450000.0,21888.0,450000.0,Working,Civil marriage,0,0
10.42.0.151-104.254.66.16-43978-80-6,100289,39,6017,Cash loans,M,202500.0,526491.0,26878.5,454500.0,Working,Married,0,0
10.42.0.211-23.206.166.62-41407-80-6,100290,30,1090,Cash loans,M,135000.0,224136.0,17707.5,198000.0,Working,Separated,0,0
10.42.0.211-77.234.44.79-53006-443-6,100291,34,1991,Cash loans,F,153000.0,292500.0,14355.0,292500.0,Working,Married,0,0
183.79.250.123-10.42.0.211-443-48390-6,100292,33,6140,Cash loans,F,202500.0,675000.0,29862.0,675000.0,Pensioner,Married,0,0
10.42.0.211-120.55.89.238-58554-8977-6,100293,29,4580,Cash loans,F,202500.0,1271281.5,65956.5,1201500.0,Working,Married,0,0
172.217.10.110-10.42.0.211-443-39035-6,100294,28,650,Cash loans,F,157500.0,835380.0,35392.5,675000.0,Commercial associate,Widow,0,0
10.42.0.211-59.38.112.48-52876-443-6,100295,24,1235,Cash loans,M,225000.0,1019205.0,31032.0,774000.0,Commercial associate,Single / not married,0,0
172.217.12.162-10.42.0.211-443-59097-6,100296,26,1040,Cash loans,M,225000.0,223884.0,24241.5,202500.0,Commercial associate,Married,0,0
182.22.25.252-10.42.0.211-443-38327-6,100297,34,1800,Cash loans,M,135000.0,334152.0,17059.5,270000.0,Working,Married,1,1
10.42.0.42-121.12.98.62-36324-80-6,100298,35,1040,Cash loans,F,270000.0,473760.0,48676.5,450000.0,Working,Married,1,1
10.42.0.211-10.42.0.1-1506-53-17,100299,43,610,Revolving loans,F,112500.0,540000.0,27000.0,540000.0,State servant,Married,1,1
10.42.0.211-74.119.118.71-43466-443-6,100300,34,1382,Cash loans,M,63000.0,426645.0,22468.5,324000.0,Commercial associate,Single / not married,1,1
10.42.0.211-36.51.254.232-42998-443-6,100301,38,1502,Cash loans,M,112500.0,571486.5,31131.0,454500.0,Working,Married,1,1
151.101.1.134-10.42.0.151-443-35327-6,100302,34,1340,Cash loans,F,180000.0,187704.0,9256.5,148500.0,Working,Civil marriage,1,1
10.42.0.211-10.42.0.1-62066-53-17,100303,41,250,Cash loans,F,292500.0,254700.0,15709.5,225000.0,Pensioner,Widow,1,1
10.42.0.211-104.97.95.172-59652-80-6,100304,29,1550,Revolving loans,F,225000.0,675000.0,33750.0,675000.0,Working,Single / not married,1,1
10.42.0.211-54.230.51.124-48577-80-6,100305,33,2371,Cash loans,M,135000.0,237024.0,15970.5,180000.0,Working,Single / not married,0,0
172.217.10.138-10.42.0.211-443-33086-6,100307,41,250,Cash loans,M,225000.0,451804.5,35824.5,369000.0,State servant,Married,1,1
151.101.20.166-10.42.0.211-443-45648-6,100308,38,1623,Cash loans,M,157500.0,208512.0,21892.5,180000.0,Working,Married,1,1
172.217.6.238-10.42.0.151-443-57157-6,100309,54,950,Cash loans,F,157500.0,263686.5,15268.5,238500.0,State servant,Married,1,1
10.42.0.211-119.146.74.48-39739-80-6,100310,34,1268,Cash loans,M,180000.0,1071000.0,31315.5,1071000.0,Working,Married,1,1
203.205.158.56-10.42.0.151-80-42280-6,100313,26,1268,Cash loans,F,87750.0,1206954.0,35419.5,945000.0,Pensioner,Married,1,1
172.217.12.206-10.42.0.211-443-59964-6,100314,35,1594,Cash loans,M,292500.0,239850.0,25960.5,225000.0,Working,Married,0,0
183.79.249.252-10.42.0.211-443-37106-6,100315,28,3541,Cash loans,F,121500.0,288873.0,21064.5,238500.0,Working,Married,1,1
10.42.0.211-10.42.0.1-28456-53-17,100316,36,5273,Cash loans,F,67500.0,622413.0,26500.5,495000.0,Working,Married,1,1
10.42.0.211-10.42.0.1-39150-53-17,100317,45,2150,Cash loans,F,180000.0,630000.0,30438.0,630000.0,Working,Married,0,0
172.217.11.35-10.42.0.211-443-53328-6,100318,38,4880,Cash loans,F,90000.0,381528.0,12109.5,315000.0,Working,Single / not married,1,1
182.22.24.124-10.42.0.42-443-36640-6,100319,26,1390,Cash loans,F,135000.0,781920.0,32868.0,675000.0,Commercial associate,Married,1,1
10.42.0.42-108.174.10.10-42841-443-6,100320,31,10121,Cash loans,M,225000.0,481855.5,49374.0,463500.0,Working,Married,1,1
10.42.0.211-88.212.201.193-51676-443-6,100321,32,1686,Cash loans,M,270000.0,521280.0,31500.0,450000.0,Commercial associate,Civil marriage,0,0
172.217.10.74-10.42.0.211-443-47245-6,100322,29,2162,Cash loans,M,225000.0,254700.0,26874.0,225000.0,Working,Married,1,1
10.42.0.211-23.205.20.233-32893-80-6,100323,40,1680,Cash loans,M,450000.0,1575000.0,55800.0,1575000.0,Commercial associate,Married,1,1
10.42.0.211-64.71.142.120-42142-443-6,100324,29,1090,Cash loans,F,112500.0,152820.0,18265.5,135000.0,Commercial associate,Separated,1,1
172.217.6.227-10.42.0.151-443-44928-6,100325,31,2930,Cash loans,F,135000.0,640080.0,31261.5,450000.0,State servant,Married,1,1
10.42.0.42-52.84.1.250-32958-443-6,100326,32,1340,Cash loans,M,36000.0,284400.0,10849.5,225000.0,Pensioner,Civil marriage,1,1
10.42.0.211-10.42.0.1-48120-53-17,100327,42,4880,Cash loans,M,180000.0,407727.0,32341.5,333000.0,Working,Married,1,1
10.42.0.211-66.198.178.88-42310-443-6,100328,30,1090,Cash loans,F,171000.0,1270746.0,42124.5,1138500.0,State servant,Married,1,1
172.217.10.48-10.42.0.42-443-37167-6,100329,24,1190,Cash loans,F,135000.0,247275.0,17716.5,225000.0,Working,Married,1,1
137.116.195.37-10.42.0.151-443-34367-6,100332,35,4353,Cash loans,F,157500.0,545040.0,20677.5,450000.0,Pensioner,Widow,1,1
10.42.0.211-123.125.115.164-59542-443-6,100333,32,2474,Cash loans,F,382500.0,450000.0,30204.0,450000.0,Commercial associate,Married,1,1
10.42.0.211-10.42.0.1-47203-53-17,100334,22,1195,Cash loans,M,90000.0,101880.0,10939.5,90000.0,Working,Married,1,1
10.42.0.1-10.42.0.42-53-12855-17,100335,44,1665,Cash loans,F,63000.0,675000.0,19737.0,675000.0,Pensioner,Widow,0,0
174.35.73.166-10.42.0.151-443-55397-6,100336,39,600,Cash loans,F,157500.0,497520.0,28692.0,450000.0,Commercial associate,Single / not married,1,1
10.42.0.211-23.205.20.233-54870-80-6,100337,46,1588,Cash loans,F,270000.0,545040.0,26640.0,450000.0,Commercial associate,Single / not married,1,1
10.42.0.151-31.13.71.37-33677-443-6,100338,29,1190,Cash loans,F,270000.0,630000.0,23274.0,630000.0,Working,Civil marriage,1,1
172.217.10.42-10.42.0.42-443-49415-6,100339,26,1250,Revolving loans,M,166500.0,495000.0,24750.0,495000.0,Commercial associate,Married,1,1
182.22.25.124-10.42.0.151-443-37773-6,100340,35,4056,Cash loans,F,202500.0,787131.0,44082.0,679500.0,Commercial associate,Married,1,1
10.42.0.151-10.42.0.1-26956-53-17,100341,29,2990,Cash loans,M,76500.0,545040.0,20677.5,450000.0,Working,Widow,0,0
172.217.11.46-10.42.0.151-443-56755-6,100342,30,1550,Cash loans,M,90000.0,101880.0,10827.0,90000.0,Working,Single / not married,1,1
10.42.0.42-52.84.29.154-53130-443-6,100343,45,2431,Cash loans,M,315000.0,90000.0,4504.5,90000.0,Working,Single / not married,1,1
10.42.0.211-10.42.0.1-51198-53-17,100344,30,2652,Cash loans,M,112500.0,225000.0,14647.5,225000.0,Commercial associate,Married,1,1
10.42.0.211-10.42.0.1-20883-53-17,100345,28,1090,Cash loans,F,157500.0,450000.0,17095.5,450000.0,Working,Married,0,0
220.243.219.55-10.42.0.211-80-54501-6,100346,46,2548,Cash loans,F,180000.0,582804.0,25803.0,463500.0,State servant,Separated,1,1
10.42.0.211-52.84.37.117-57310-443-6,100347,27,2189,Cash loans,F,81000.0,640080.0,23121.0,450000.0,Pensioner,Married,1,1
10.42.0.211-31.13.80.52-42522-443-6,100348,34,2189,Cash loans,F,135000.0,1223010.0,47983.5,1125000.0,Working,Married,1,1
10.42.0.151-10.42.0.1-27151-53-17,100349,32,6022,Cash loans,F,108000.0,364896.0,23449.5,315000.0,Pensioner,Widow,1,1
8.41.222.241-10.42.0.211-443-43993-6,100350,35,9265,Cash loans,F,112500.0,481495.5,31833.0,454500.0,Pensioner,Married,1,1
202.77.129.146-10.42.0.211-80-52140-6,100351,36,6046,Cash loans,F,69750.0,675000.0,20596.5,675000.0,Pensioner,Married,1,1
10.42.0.211-123.125.29.138-37606-443-6,100353,58,11453,Cash loans,F,81000.0,536917.5,19282.5,463500.0,Working,Widow,1,1
172.217.6.227-10.42.0.151-443-44928-6,100354,29,1190,Revolving loans,F,112500.0,135000.0,6750.0,135000.0,Commercial associate,Single / not married,1,1
180.149.153.234-10.42.0.211-80-52502-6,100355,33,2693,Cash loans,M,315000.0,946503.0,42898.5,846000.0,Working,Married,1,1
172.217.12.129-10.42.0.211-443-43155-6,100356,32,7010,Cash loans,F,180000.0,188685.0,14944.5,157500.0,Working,Widow,1,1
172.217.12.206-10.42.0.151-443-44967-6,100357,25,1100,Revolving loans,F,225000.0,180000.0,9000.0,180000.0,Commercial associate,Civil marriage,1,1
10.42.0.211-119.146.74.34-46365-80-6,100359,41,1916,Cash loans,M,112500.0,226908.0,11164.5,148500.0,Working,Married,1,1
10.42.0.211-10.42.0.1-53569-53-17,100360,25,1970,Revolving loans,F,67500.0,202500.0,10125.0,202500.0,Commercial associate,Married,1,1
10.42.0.151-10.42.0.1-40306-53-17,100361,50,1686,Cash loans,M,270000.0,1800000.0,62698.5,1800000.0,Working,Married,1,1
173.194.175.101-10.42.0.211-443-58187-6,100362,30,1190,Cash loans,F,157500.0,807984.0,26833.5,697500.0,Commercial associate,Civil marriage,1,1
10.42.0.211-112.73.28.70-40564-80-6,100363,28,1030,Cash loans,F,360000.0,493497.0,48942.0,454500.0,Commercial associate,Married,1,1
182.22.120.231-10.42.0.151-443-35682-6,100364,40,1760,Cash loans,F,315000.0,1024290.0,30078.0,855000.0,Working,Married,1,1
172.217.12.131-10.42.0.211-443-58822-6,100365,26,1190,Cash loans,F,247500.0,517788.0,19647.0,427500.0,Pensioner,Married,1,1
10.42.0.42-123.151.79.150-45204-80-6,100366,35,1100,Revolving loans,M,765000.0,1350000.0,67500.0,1350000.0,Commercial associate,Single / not married,1,1
183.79.250.251-10.42.0.211-443-47424-6,100368,37,2018,Cash loans,F,166500.0,675000.0,24246.0,675000.0,Working,Married,1,1
10.42.0.151-64.71.142.124-52678-443-6,100369,34,1090,Cash loans,F,157500.0,528633.0,22527.0,472500.0,Commercial associate,Married,1,1
10.42.0.211-13.93.152.202-38701-443-6,100370,25,1090,Cash loans,F,45000.0,448056.0,16222.5,315000.0,Pensioner,Married,1,1
10.42.0.211-91.190.218.61-54346-12350-6,100371,22,1190,Cash loans,F,450000.0,808650.0,31464.0,675000.0,Commercial associate,Civil marriage,1,1
203.205.147.229-10.42.0.151-80-36110-6,100372,26,2186,Cash loans,F,90000.0,531000.0,29781.0,531000.0,Pensioner,Married,1,1
172.217.10.78-10.42.0.151-443-50756-6,100373,31,700,Cash loans,F,225000.0,906228.0,46269.0,810000.0,State servant,Married,1,1
182.22.25.252-10.42.0.211-443-38358-6,100374,31,1830,Cash loans,F,112500.0,1308964.5,42354.0,1143000.0,Working,Married,1,1
10.42.0.42-119.146.74.33-40531-443-6,100375,32,200,Cash loans,M,180000.0,942300.0,30528.0,675000.0,Commercial associate,Married,1,1
172.217.9.238-10.42.0.151-443-49502-6,100376,36,3308,Cash loans,M,360000.0,254700.0,20250.0,225000.0,Working,Married,0,0
10.42.0.42-104.193.88.109-49938-80-6,100377,57,1190,Cash loans,M,157500.0,239850.0,25447.5,225000.0,Working,Married,1,1
10.42.0.211-64.71.142.125-36555-443-6,100378,42,1190,Cash loans,F,247500.0,808650.0,26217.0,675000.0,Working,Widow,1,1
10.42.0.211-64.71.142.96-38238-443-6,100379,28,1090,Cash loans,M,112500.0,942300.0,30528.0,675000.0,Working,Married,1,1
172.217.7.227-10.42.0.151-443-40200-6,100380,33,1430,Cash loans,F,630000.0,900000.0,57519.0,900000.0,Working,Married,1,1
10.42.0.211-64.71.142.125-58581-443-6,100381,41,1308,Cash loans,F,121500.0,302544.0,11533.5,198000.0,Commercial associate,Single / not married,1,1
162.208.22.39-10.42.0.151-443-55413-6,100383,26,1970,Cash loans,M,180000.0,640080.0,20929.5,450000.0,Working,Married,1,1
172.217.10.110-10.42.0.151-443-60986-6,100387,32,1190,Cash loans,M,292500.0,1095817.5,43587.0,1008000.0,Commercial associate,Married,1,1
10.42.0.211-10.42.0.1-9500-53-17,100388,48,1290,Cash loans,F,99000.0,518562.0,20695.5,463500.0,Working,Separated,1,1
10.42.0.151-10.42.0.1-57512-53-17,100389,41,1280,Cash loans,M,247500.0,1971072.0,68643.0,1800000.0,Working,Married,1,1
10.42.0.211-47.88.68.22-42295-443-6,100390,31,1665,Cash loans,F,90000.0,555273.0,14778.0,463500.0,State servant,Married,1,1
172.217.6.234-10.42.0.211-443-50626-6,100391,37,6072,Cash loans,F,153000.0,808650.0,26217.0,675000.0,Working,Single / not married,1,1
10.42.0.211-31.13.71.1-33566-443-6,100392,30,1840,Revolving loans,M,180000.0,180000.0,9000.0,180000.0,Working,Civil marriage,1,1
10.42.0.211-65.39.197.206-54020-443-6,100393,26,1865,Cash loans,M,405000.0,2250000.0,59485.5,2250000.0,Working,Married,1,1
172.217.3.98-10.42.0.211-443-37004-6,100394,44,2738,Cash loans,M,112500.0,178290.0,11034.0,157500.0,Pensioner,Married,1,1
172.217.11.35-10.42.0.151-443-34003-6,100395,44,1240,Cash loans,M,225000.0,888840.0,32053.5,675000.0,Commercial associate,Married,1,1
10.42.0.211-23.208.168.108-35587-80-6,100396,30,2370,Cash loans,M,112500.0,417024.0,25330.5,360000.0,Pensioner,Single / not married,1,1
182.22.25.124-10.42.0.151-443-37786-6,100397,24,5937,Cash loans,F,144000.0,1417185.0,37512.0,1237500.0,State servant,Married,1,1
172.217.12.206-10.42.0.211-443-58687-6,100398,40,1549,Cash loans,F,81000.0,180000.0,8658.0,180000.0,Working,Civil marriage,1,1
10.42.0.211-10.42.0.1-52318-53-17,100400,32,1878,Cash loans,F,270000.0,536917.5,28467.0,463500.0,Pensioner,Married,1,1
8.0.6.4-8.6.0.1-0-0-0,100401,40,1040,Cash loans,F,202500.0,343683.0,16663.5,261000.0,Pensioner,Separated,1,1
10.42.0.151-10.42.0.1-12283-53-17,100402,24,1778,Cash loans,F,81000.0,276277.5,21825.0,238500.0,Pensioner,Single / not married,1,1
182.22.67.89-10.42.0.211-443-45893-6,100403,45,3840,Cash loans,M,315000.0,1350000.0,39604.5,1350000.0,Working,Married,1,1
10.42.0.211-10.42.0.1-43936-53-17,100405,34,1240,Cash loans,M,180000.0,450000.0,22018.5,450000.0,Working,Single / not married,1,1
10.42.0.151-106.39.169.66-45223-80-6,100406,58,3544,Cash loans,F,135000.0,468648.0,34101.0,414000.0,Pensioner,Married,1,1
10.42.0.151-10.42.0.1-11787-53-17,100407,35,2474,Cash loans,F,157500.0,521280.0,26743.5,450000.0,Working,Married,1,1
